3001,26,28,11,13,10,12,10,11,12,13,26,28,11,2003-2-23
5119,01,20,11,18,22,07,01,07,11,18,20,22,02,2005-10-11
5120,18,06,01,13,32,30,01,06,13,18,30,32,14,2005-10-13
5121,32,31,07,25,01,20,01,07,20,25,31,32,12,2005-10-16
5122,32,14,01,30,04,07,01,04,07,14,30,32,09,2005-10-18
5123,13,18,12,25,11,17,11,12,13,17,18,25,07,2005-10-20
5124,05,31,06,19,33,10,05,06,10,19,31,33,11,2005-10-23
5125,06,31,14,18,32,28,06,14,18,28,31,32,03,2005-10-25
5126,13,26,19,08,25,02,02,08,13,19,25,26,09,2005-10-27
5127,04,25,11,23,06,14,04,06,11,14,23,25,12,2005-10-30
5128,14,23,29,02,04,33,02,04,14,23,29,33,15,2005-11-1
5129,14,20,10,27,05,33,05,10,14,20,27,33,03,2005-11-3
5130,25,20,15,09,03,05,03,05,09,15,20,25,16,2005-11-6
5131,02,12,07,10,11,24,02,07,10,11,12,24,03,2005-11-8
5132,18,10,04,29,27,02,02,04,10,18,27,29,15,2005-11-10
5133,18,14,07,01,25,16,01,07,14,16,18,25,11,2005-11-13
5134,04,13,26,14,30,18,04,13,14,18,26,30,01,2005-11-15
5135,13,01,15,05,25,21,01,05,13,15,21,25,11,2005-11-17
5136,27,16,05,25,14,18,05,14,16,18,25,27,13,2005-11-20
5137,09,23,33,25,15,03,03,09,15,23,25,33,12,2005-11-22
5138,03,20,05,22,11,06,03,05,06,11,20,22,13,2005-11-24
5139,02,33,07,23,20,32,02,07,20,23,32,33,10,2005-11-27
5140,04,08,12,17,07,06,04,06,07,08,12,17,07,2005-11-29
5141,03,16,19,05,12,08,03,05,08,12,16,19,15,2005-12-1
5142,07,17,10,29,22,12,07,10,12,17,22,29,05,2005-12-4
5143,10,17,32,03,15,20,03,10,15,17,20,32,08,2005-12-6
5144,15,19,14,01,27,08,01,08,14,15,19,27,09,2005-12-8
5145,20,28,07,03,17,08,03,07,08,17,20,28,15,2005-12-11
5146,07,24,11,28,19,20,07,11,19,20,24,28,02,2005-12-13
5147,07,28,06,15,30,27,06,07,15,27,28,30,10,2005-12-15
5148,03,29,15,23,24,17,03,15,17,23,24,29,13,2005-12-18
5149,16,11,25,23,21,32,11,16,21,23,25,32,07,2005-12-20
5150,14,20,18,10,03,07,03,07,10,14,18,20,02,2005-12-22
5151,19,04,13,12,30,11,04,11,12,13,19,30,05,2005-12-25
5152,12,27,14,05,21,01,01,05,12,14,21,27,03,2005-12-27
5153,07,04,05,21,26,29,04,05,07,21,26,29,01,2005-12-29
6001,28,12,15,21,19,01,01,12,15,19,21,28,03,2006-1-1
6002,13,28,07,21,26,16,07,13,16,21,26,28,09,2006-1-3
6003,16,04,05,02,06,20,02,04,05,06,16,20,12,2006-1-5
6004,04,08,17,27,31,28,04,08,17,27,28,31,07,2006-1-8
6005,19,24,20,27,03,26,03,19,20,24,26,27,11,2006-1-10
6006,, , , , , ,08,21,22,23,26,32,14,2006-1-12
6007,32,27,33,16,18,04,04,16,18,27,32,33,07,2006-1-15
6008,18,28,05,03,32,09,03,05,09,18,28,32,16,2006-1-17
6009,26,08,05,20,30,06,05,06,08,20,26,30,06,2006-1-19
6010,04,29,06,19,12,27,04,06,12,19,27,29,08,2006-1-22
6011,31,08,05,27,07,14,05,07,08,14,27,31,11,2006-1-24
6012,31,09,11,33,13,27,09,11,13,27,31,33,10,2006-1-26
6013,16,05,01,21,06,12,01,05,06,12,16,21,11,2006-2-5
6014,32,33,14,29,06,26,06,14,26,29,32,33,07,2006-2-7
6015,29,09,32,02,03,15,02,03,09,15,29,32,03,2006-2-9
6016,01,07,17,23,30,13,01,07,13,17,23,30,16,2006-2-12
6017,31,08,33,04,32,03,03,04,08,31,32,33,02,2006-2-14
6018,17,26,24,14,01,13,01,13,14,17,24,26,05,2006-2-16
6019,22,13,32,06,26,04,04,06,13,22,26,32,07,2006-2-19
6020,26,21,23,05,29,09,05,09,21,23,26,29,06,2006-2-21
6021,21,22,01,02,20,05,01,02,05,20,21,22,09,2006-2-23
6022,04,03,16,13,27,02,02,03,04,13,16,27,13,2006-2-26
6023,13,14,04,19,23,28,04,13,14,19,23,28,08,2006-2-28
6024,02,11,27,09,07,21,02,07,09,11,21,27,06,2006-3-2
6025,24,03,17,04,19,32,03,04,17,19,24,32,05,2006-3-5
6026,02,01,32,29,22,18,01,02,18,22,29,32,03,2006-3-7
6027,27,06,08,11,16,14,06,08,11,14,16,27,15,2006-3-9
6028,14,07,27,16,17,05,05,07,14,16,17,27,04,2006-3-12
6029,04,14,03,07,19,09,03,04,07,09,14,19,08,2006-3-14
6030,32,20,15,08,13,17,08,13,15,17,20,32,14,2006-3-16
6031,16,32,03,10,31,12,03,10,12,16,31,32,14,2006-3-19
6032,24,20,26,18,05,31,05,18,20,24,26,31,09,2006-3-21
6033,15,23,27,31,22,20,15,20,22,23,27,31,06,2006-3-23
6034,33,16,10,02,17,15,02,10,15,16,17,33,13,2006-3-26
6035,03,29,09,13,21,27,03,09,13,21,27,29,13,2006-3-28
6036,10,07,04,17,16,21,04,07,10,16,17,21,09,2006-3-30
6037,32,25,12,02,24,23,02,12,23,24,25,32,14,2006-4-2
6038,19,02,17,30,22,14,02,14,17,19,22,30,10,2006-4-4
6039,19,31,32,16,28,22,16,19,22,28,31,32,03,2006-4-6
6040,25,15,26,28,33,22,15,22,25,26,28,33,03,2006-4-9
6041,28,18,16,21,10,03,03,10,16,18,21,28,04,2006-4-11
6042,26,03,28,16,31,23,03,16,23,26,28,31,11,2006-4-13
6043,32,16,12,13,05,23,05,12,13,16,23,32,03,2006-4-16
6044,10,21,02,18,30,31,02,10,18,21,30,31,05,2006-4-18
6045,21,07,06,20,10,14,06,07,10,14,20,21,04,2006-4-20
6046,32,18,29,31,13,23,13,18,23,29,31,32,08,2006-4-23
6047,17,32,02,20,28,22,02,17,20,22,28,32,03,2006-4-25
6048,19,29,32,25,09,13,09,13,19,25,29,32,12,2006-4-27
6049,10,12,20,06,17,13,06,10,12,13,17,20,03,2006-4-30
6050,15,31,25,12,06,02,02,06,12,15,25,31,07,2006-5-2
6051,30,27,02,07,17,06,02,06,07,17,27,30,16,2006-5-4
6052,27,32,26,24,30,11,11,24,26,27,30,32,03,2006-5-7
6053,28,31,17,01,27,11,01,11,17,27,28,31,02,2006-5-9
6054,03,10,07,05,28,30,03,05,07,10,28,30,04,2006-5-11
6055,04,31,28,05,29,33,04,05,28,29,31,33,11,2006-5-14
6056,13,25,21,11,23,15,11,13,15,21,23,25,08,2006-5-16
6057,18,03,17,04,21,31,03,04,17,18,21,31,08,2006-5-18
6058,12,24,22,01,25,23,01,12,22,23,24,25,14,2006-5-21
6059,17,27,29,10,05,15,05,10,15,17,27,29,11,2006-5-23
6060,30,19,15,32,05,23,05,15,19,23,30,32,14,2006-5-25
6061,19,25,05,30,13,17,05,13,17,19,25,30,11,2006-5-28
6062,30,18,24,26,22,23,18,22,23,24,26,30,01,2006-5-30
6063,23,24,15,21,04,05,04,05,15,21,23,24,08,2006-6-1
6064,28,03,12,24,21,14,03,12,14,21,24,28,11,2006-6-4
6065,08,30,29,17,28,04,04,08,17,28,29,30,13,2006-6-6
6066,18,33,11,06,30,08,06,08,11,18,30,33,05,2006-6-8
6067,08,07,16,11,24,17,07,08,11,16,17,24,13,2006-6-11
6068,10,30,14,33,03,07,03,07,10,14,30,33,10,2006-6-13
6069,20,16,29,30,22,05,05,16,20,22,29,30,08,2006-6-15
6070,13,20,03,11,02,27,02,03,11,13,20,27,02,2006-6-18
6071,29,31,19,11,05,12,05,11,12,19,29,31,01,2006-6-20
6072,20,21,03,02,05,24,02,03,05,20,21,24,08,2006-6-22
6073,16,13,18,29,05,27,05,13,16,18,27,29,12,2006-6-25
6074,19,03,33,01,25,15,01,03,15,19,25,33,04,2006-6-27
6075,22,23,21,25,10,33,10,21,22,23,25,33,11,2006-6-29
6076,32,29,17,21,04,10,04,10,17,21,29,32,14,2006-7-2
6077,19,13,09,12,08,33,08,09,12,13,19,33,09,2006-7-4
6078,05,22,17,33,31,03,03,05,17,22,31,33,12,2006-7-6
6079,11,06,20,17,13,32,06,11,13,17,20,32,08,2006-7-9
6080,26,22,15,29,17,20,15,17,20,22,26,29,09,2006-7-11
6081,14,18,21,16,22,32,14,16,18,21,22,32,04,2006-7-13
6082,15,03,13,28,29,23,03,13,15,23,28,29,09,2006-7-16
6083,18,29,09,19,26,07,07,09,18,19,26,29,10,2006-7-18
6084,12,17,21,25,28,01,01,12,17,21,25,28,12,2006-7-21
6085,18,06,21,24,25,02,02,06,18,21,24,25,08,2006-7-23
6086,06,10,04,31,26,24,04,06,10,24,26,31,06,2006-7-25
6087,09,12,08,04,30,05,04,05,08,09,12,30,05,2006-7-27
6088,25,03,11,24,20,26,03,11,20,24,25,26,01,2006-7-30
6089,01,16,22,13,18,19,01,13,16,18,19,22,01,2006-8-1
6090,20,02,11,15,23,29,02,11,15,20,23,29,11,2006-8-3
6091,08,12,22,07,24,21,07,08,12,21,22,24,07,2006-8-6
6092,08,02,20,21,16,11,02,08,11,16,20,21,14,2006-8-8
6093,16,19,12,23,18,02,02,12,16,18,19,23,05,2006-8-10
6094,17,18,33,16,24,15,15,16,17,18,24,33,13,2006-8-13
6095,29,17,03,20,21,01,01,03,17,20,21,29,16,2006-8-15
6096,33,09,18,13,05,01,01,05,09,13,18,33,14,2006-8-17
6097,11,20,14,15,26,27,11,14,15,20,26,27,12,2006-8-20
6098,10,06,07,11,18,23,06,07,10,11,18,23,16,2006-8-22
6099,12,24,27,18,09,23,09,12,18,23,24,27,05,2006-8-24
6100,32,30,26,18,01,11,01,11,18,26,30,32,03,2006-8-27
6101,12,09,27,26,28,20,09,12,20,26,27,28,16,2006-8-29
6102,19,20,24,13,01,04,01,04,13,19,20,24,11,2006-8-31
6103,28,12,31,25,14,15,12,14,15,25,28,31,06,2006-9-3
6104,07,03,22,28,31,27,03,07,22,27,28,31,11,2006-9-5
6105,15,14,31,05,12,20,05,12,14,15,20,31,01,2006-9-7
6106,02,28,12,19,14,33,02,12,14,19,28,33,10,2006-9-10
6107,30,13,08,01,17,06,01,06,08,13,17,30,07,2006-9-12
6108,08,06,30,24,02,20,02,06,08,20,24,30,09,2006-9-14
6109,05,18,17,01,26,23,01,05,17,18,23,26,13,2006-9-17
6110,14,33,18,12,09,27,09,12,14,18,27,33,13,2006-9-19
6111,11,08,22,01,17,16,01,08,11,16,17,22,15,2006-9-21
6112,13,33,31,15,04,09,04,09,13,15,31,33,11,2006-9-24
6113,14,18,28,05,33,17,05,14,17,18,28,33,02,2006-9-26
6114,29,27,08,20,14,10,08,10,14,20,27,29,16,2006-9-28
6115,01,29,26,20,28,10,01,10,20,26,28,29,15,2006-10-1
6116,33,21,32,22,05,16,05,16,21,22,32,33,09,2006-10-3
6117,20,22,23,26,14,06,06,14,20,22,23,26,09,2006-10-5
6118,01,07,08,03,30,10,01,03,07,08,10,30,05,2006-10-8
6119,01,20,30,27,02,14,01,02,14,20,27,30,02,2006-10-10
6120,08,15,06,24,33,14,06,08,14,15,24,33,09,2006-10-12
6121,04,03,06,33,31,27,03,04,06,27,31,33,06,2006-10-15
6122,24,06,05,22,08,04,04,05,06,08,22,24,03,2006-10-17
6123,20,02,25,03,28,32,02,03,20,25,28,32,06,2006-10-19
6124,31,18,13,32,14,12,12,13,14,18,31,32,13,2006-10-22
6125,19,33,32,30,23,15,15,19,23,30,32,33,06,2006-10-24
6126,02,16,24,33,08,13,02,08,13,16,24,33,09,2006-10-26
6127,11,03,17,19,04,30,03,04,11,17,19,30,01,2006-10-29
6128,30,21,33,15,31,04,04,15,21,30,31,33,05,2006-10-31
6129,29,18,22,14,27,09,09,14,18,22,27,29,12,2006-11-2
6130,12,32,30,22,01,21,01,12,21,22,30,32,02,2006-11-5
6131,04,09,26,33,03,22,03,04,09,22,26,33,01,2006-11-7
6132,26,33,14,06,30,22,06,14,22,26,30,33,01,2006-11-9
6133,29,04,20,31,25,06,04,06,20,25,29,31,03,2006-11-12
6134,13,30,28,26,18,10,10,13,18,26,28,30,12,2006-11-14
6135,23,19,04,22,21,31,04,19,21,22,23,31,04,2006-11-16
6136,15,24,22,21,11,17,11,15,17,21,22,24,05,2006-11-19
6137,14,31,27,10,17,21,10,14,17,21,27,31,09,2006-11-21
6138,04,11,09,26,17,18,04,09,11,17,18,26,08,2006-11-23
6139,07,08,14,23,21,25,07,08,14,21,23,25,05,2006-11-26
6140,23,08,18,01,19,11,01,08,11,18,19,23,05,2006-11-28
6141,25,31,22,18,16,23,16,18,22,23,25,31,11,2006-11-30
6142,27,10,26,22,16,19,10,16,19,22,26,27,16,2006-12-3
6143,29,01,15,31,32,20,01,15,20,29,31,32,08,2006-12-5
6144,22,04,29,13,10,16,04,10,13,16,22,29,06,2006-12-7
6145,02,07,23,31,26,28,02,07,23,26,28,31,07,2006-12-10
6146,28,23,30,09,03,13,03,09,13,23,28,30,05,2006-12-12
6147,01,17,31,15,27,04,01,04,15,17,27,31,01,2006-12-14
6148,08,12,13,23,29,04,04,08,12,13,23,29,01,2006-12-17
6149,05,02,15,32,11,03,02,03,05,11,15,32,15,2006-12-19
6150,27,25,09,18,08,12,08,09,12,18,25,27,12,2006-12-21
6151,04,22,03,06,16,01,01,03,04,06,16,22,08,2006-12-24
6152,01,20,25,31,14,27,01,14,20,25,27,31,15,2006-12-26
6153,30,33,01,20,11,07,01,07,11,20,30,33,10,2006-12-28
6154,07,18,14,30,20,33,07,14,18,20,30,33,13,2006-12-31
7001,26,02,20,10,09,04,02,04,09,10,20,26,14,2007-1-2
7002,22,20,06,14,21,05,05,06,14,20,21,22,01,2007-1-4
7003,05,22,09,27,11,12,05,09,11,12,22,27,15,2007-1-7
7004,25,03,33,07,10,13,03,07,10,13,25,33,10,2007-1-9
7005,06,24,16,01,05,30,01,05,06,16,24,30,12,2007-1-11
7006,27,14,06,22,26,10,06,10,14,22,26,27,11,2007-1-14
7007,32,15,04,17,22,12,04,12,15,17,22,32,14,2007-1-16
7008,04,25,18,05,19,01,01,04,05,18,19,25,10,2007-1-18
7009,15,04,27,02,25,14,02,04,14,15,25,27,15,2007-1-21
7010,32,30,17,08,14,03,03,08,14,17,30,32,05,2007-1-23
7011,03,33,25,28,15,10,03,10,15,25,28,33,16,2007-1-25
7012,05,03,28,21,26,07,03,05,07,21,26,28,04,2007-1-28
7013,05,32,27,15,29,18,05,15,18,27,29,32,05,2007-1-30
7014,24,13,16,01,20,26,01,13,16,20,24,26,09,2007-2-1
7015,04,30,03,22,18,08,03,04,08,18,22,30,15,2007-2-4
7016,18,01,22,20,26,33,01,18,20,22,26,33,05,2007-2-6
7017,25,09,24,10,05,32,05,09,10,24,25,32,14,2007-2-8
7018,26,21,20,01,12,18,01,12,18,20,21,26,11,2007-2-11
7019,23,11,31,04,29,16,04,11,16,23,29,31,14,2007-2-13
7020,20,05,31,10,28,16,05,10,16,20,28,31,14,2007-2-15
7021,11,25,03,06,31,09,03,06,09,11,25,31,13,2007-2-25
7022,07,10,27,02,18,04,02,04,07,10,18,27,10,2007-2-27
7023,13,33,03,07,17,32,03,07,13,17,32,33,02,2007-3-1
7024,27,25,09,17,32,08,08,09,17,25,27,32,06,2007-3-4
7025,18,26,03,22,16,23,03,16,18,22,23,26,03,2007-3-6
7026,16,04,29,14,26,01,01,04,14,16,26,29,10,2007-3-8
7027,24,22,03,09,27,02,02,03,09,22,24,27,11,2007-3-11
7028,03,20,13,30,08,29,03,08,13,20,29,30,11,2007-3-13
7029,19,06,08,21,11,09,06,08,09,11,19,21,10,2007-3-15
7030,30,16,27,22,03,21,03,16,21,22,27,30,04,2007-3-18
7031,04,19,12,06,31,10,04,06,10,12,19,31,01,2007-3-20
7032,08,16,32,24,04,30,04,08,16,24,30,32,16,2007-3-22
7033,18,04,03,17,11,28,03,04,11,17,18,28,09,2007-3-25
7034,14,02,09,12,25,23,02,09,12,14,23,25,16,2007-3-27
7035,31,01,29,12,08,04,01,04,08,12,29,31,06,2007-3-29
7036,03,21,23,14,30,31,03,14,21,23,30,31,10,2007-4-1
7037,23,10,11,31,16,33,10,11,16,23,31,33,16,2007-4-3
7038,11,30,21,03,14,19,03,11,14,19,21,30,05,2007-4-5
7039,27,24,07,06,29,19,06,07,19,24,27,29,01,2007-4-8
7040,19,30,14,13,24,15,13,14,15,19,24,30,10,2007-4-10
7041,03,09,31,26,01,11,01,03,09,11,26,31,12,2007-4-12
7042,19,03,32,16,13,33,03,13,16,19,32,33,08,2007-4-15
7043,03,30,10,14,11,08,03,08,10,11,14,30,05,2007-4-17
7044,09,24,21,20,13,32,09,13,20,21,24,32,08,2007-4-19
7045,28,12,30,21,18,01,01,12,18,21,28,30,10,2007-4-22
7046,06,19,26,09,07,02,02,06,07,09,19,26,14,2007-4-24
7047,04,23,16,02,18,30,02,04,16,18,23,30,06,2007-4-26
7048,02,12,11,17,28,15,02,11,12,15,17,28,12,2007-4-29
7049,04,33,19,31,14,18,04,14,18,19,31,33,02,2007-5-1
7050,25,13,18,05,01,08,01,05,08,13,18,25,02,2007-5-3
7051,14,33,03,27,26,16,03,14,16,26,27,33,13,2007-5-6
7052,03,02,08,07,26,29,02,03,07,08,26,29,07,2007-5-8
7053,13,17,18,16,27,10,10,13,16,17,18,27,11,2007-5-10
7054,28,16,18,23,03,01,01,03,16,18,23,28,05,2007-5-13
7055,28,29,22,02,06,11,02,06,11,22,28,29,02,2007-5-15
7056,32,21,31,14,17,29,14,17,21,29,31,32,12,2007-5-17
7057,19,11,18,20,21,05,05,11,18,19,20,21,09,2007-5-20
7058,25,08,10,07,13,27,07,08,10,13,25,27,07,2007-5-22
7059,04,01,03,06,29,07,01,03,04,06,07,29,14,2007-5-24
7060,29,08,19,01,02,16,01,02,08,16,19,29,05,2007-5-27
7061,07,11,20,06,23,01,01,06,07,11,20,23,05,2007-5-29
7062,30,08,17,20,33,29,08,17,20,29,30,33,09,2007-5-31
7063,15,28,24,17,10,26,10,15,17,24,26,28,12,2007-6-3
7064,21,09,02,23,06,16,02,06,09,16,21,23,16,2007-6-5
7065,21,19,31,25,07,04,04,07,19,21,25,31,07,2007-6-7
7066,32,33,11,24,16,05,05,11,16,24,32,33,08,2007-6-10
7067,11,13,23,06,21,17,06,11,13,17,21,23,11,2007-6-12
7068,23,18,19,11,28,22,11,18,19,22,23,28,01,2007-6-14
7069,32,12,04,03,14,11,03,04,11,12,14,32,12,2007-6-17
7070,18,30,15,06,17,08,06,08,15,17,18,30,12,2007-6-19
7071,01,14,21,31,06,30,01,06,14,21,30,31,09,2007-6-21
7072,04,13,14,33,02,08,02,04,08,13,14,33,16,2007-6-24
7073,11,28,05,31,09,19,05,09,11,19,28,31,02,2007-6-26
7074,28,13,27,25,15,08,08,13,15,25,27,28,03,2007-6-28
7075,17,22,32,13,16,30,13,16,17,22,30,32,03,2007-7-1
7076,06,16,15,12,20,31,06,12,15,16,20,31,02,2007-7-3
7077,14,28,06,08,21,29,06,08,14,21,28,29,02,2007-7-5
7078,07,23,04,06,25,32,04,06,07,23,25,32,01,2007-7-8
7079,20,25,03,14,21,04,03,04,14,20,21,25,14,2007-7-10
7080,18,08,29,16,01,19,01,08,16,18,19,29,04,2007-7-12
7081,24,33,19,15,09,14,09,14,15,19,24,33,13,2007-7-15
7082,32,17,05,15,25,18,05,15,17,18,25,32,15,2007-7-17
7083,14,21,11,18,26,20,11,14,18,20,21,26,05,2007-7-19
7084,14,20,12,06,27,10,06,10,12,14,20,27,10,2007-7-22
7085,30,02,29,19,17,12,02,12,17,19,29,30,12,2007-7-24
7086,08,05,29,27,22,14,05,08,14,22,27,29,16,2007-7-26
7087,21,03,05,04,08,01,01,03,04,05,08,21,09,2007-7-29
7088,28,02,33,04,10,29,02,04,10,28,29,33,06,2007-7-31
7089,19,28,08,07,03,15,03,07,08,15,19,28,03,2007-8-2
7090,30,31,27,05,13,11,05,11,13,27,30,31,02,2007-8-5
7091,30,11,32,17,31,02,02,11,17,30,31,32,07,2007-8-7
7092,24,14,23,18,22,33,14,18,22,23,24,33,09,2007-8-9
7093,13,05,10,19,29,15,05,10,13,15,19,29,02,2007-8-12
7094,19,03,24,18,05,32,03,05,18,19,24,32,02,2007-8-14
7095,08,06,32,18,01,29,01,06,08,18,29,32,07,2007-8-16
7096,32,22,10,09,20,30,09,10,20,22,30,32,08,2007-8-19
7097,04,13,26,18,30,08,04,08,13,18,26,30,11,2007-8-21
7098,03,02,19,11,05,20,02,03,05,11,19,20,12,2007-8-23
7099,31,03,33,04,27,14,03,04,14,27,31,33,05,2007-8-26
7100,18,27,29,30,32,08,08,18,27,29,30,32,06,2007-8-28
7101,18,16,15,22,30,21,15,16,18,21,22,30,14,2007-8-30
7102,18,08,33,06,04,20,04,06,08,18,20,33,11,2007-9-2
7103,25,07,27,32,30,09,07,09,25,27,30,32,01,2007-9-4
7104,20,08,12,14,32,02,02,08,12,14,20,32,04,2007-9-6
7105,17,07,10,29,23,02,02,07,10,17,23,29,14,2007-9-9
7106,12,18,21,24,25,29,12,18,21,24,25,29,08,2007-9-11
7107,28,09,08,02,24,18,02,08,09,18,24,28,10,2007-9-13
7108,33,12,07,20,13,03,03,07,12,13,20,33,02,2007-9-16
7109,01,07,14,13,04,08,01,04,07,08,13,14,04,2007-9-18
7110,07,04,15,28,02,24,02,04,07,15,24,28,03,2007-9-20
7111,17,09,12,13,02,10,02,09,10,12,13,17,11,2007-9-23
7112,16,07,32,14,25,11,07,11,14,16,25,32,11,2007-9-25
7113,18,23,31,25,26,04,04,18,23,25,26,31,10,2007-9-27
7114,27,12,15,05,33,24,05,12,15,24,27,33,05,2007-9-30
7115,16,20,01,26,10,05,01,05,10,16,20,26,02,2007-10-2
7116,11,05,07,27,17,03,03,05,07,11,17,27,13,2007-10-4
7117,32,07,26,10,09,03,03,07,09,10,26,32,01,2007-10-7
7118,32,18,04,25,16,10,04,10,16,18,25,32,15,2007-10-9
7119,31,08,25,03,11,13,03,08,11,13,25,31,12,2007-10-11
7120,12,07,18,11,06,25,06,07,11,12,18,25,01,2007-10-14
7121,21,03,28,22,10,27,03,10,21,22,27,28,06,2007-10-16
7122,07,04,32,24,26,19,04,07,19,24,26,32,09,2007-10-18
7123,28,01,23,13,15,32,01,13,15,23,28,32,02,2007-10-21
7124,19,03,32,07,13,16,03,07,13,16,19,32,16,2007-10-23
7125,05,33,03,27,18,20,03,05,18,20,27,33,01,2007-10-25
7126,31,26,10,19,09,23,09,10,19,23,26,31,09,2007-10-28
7127,28,13,09,24,16,06,06,09,13,16,24,28,11,2007-10-30
7128,27,21,31,19,10,09,09,10,19,21,27,31,05,2007-11-1
7129,07,20,22,21,05,30,05,07,20,21,22,30,08,2007-11-4
7130,05,09,31,27,03,11,03,05,09,11,27,31,04,2007-11-6
7131,05,22,07,03,27,16,03,05,07,16,22,27,05,2007-11-8
7132,22,23,01,21,09,16,01,09,16,21,22,23,05,2007-11-11
7133,06,33,13,11,07,03,03,06,07,11,13,33,10,2007-11-13
7134,01,10,04,18,13,25,01,04,10,13,18,25,15,2007-11-15
7135,11,16,01,31,33,26,01,11,16,26,31,33,16,2007-11-18
7136,25,01,18,02,21,29,01,02,18,21,25,29,14,2007-11-20
7137,20,08,22,07,18,03,03,07,08,18,20,22,03,2007-11-22
7138,25,17,19,03,02,15,02,03,15,17,19,25,16,2007-11-25
7139,06,16,14,10,22,12,06,10,12,14,16,22,06,2007-11-27
7140,01,05,22,26,16,21,01,05,16,21,22,26,11,2007-11-29
